,ID,Exaggeration_Claims,Number_of_Incidents,Insurance_History_Age,Over_Insurance_Product,Mileage,Current_Car_Value,Number_Previos_CarOwners,No_Claims_Bonus,Insurance_premium
655,0x1ad1,0,5,0.0,1,85241.93879908386,19666.644512672367,1,19.578170485926808,469.7225697458232
658,0x1ad8,0,4,73.25,0,7793.453273977408,23409.47056513081,0,38.77716868150541,361.9672700683946
659,0x1ad9,0,4,73.5,0,7793.453273977408,16051.419332132831,1,30.60373213147581,378.9551481357755
660,0x1adb,0,4,74.0,0,7793.453273977408,13830.66032567022,4,30.945847651929185,343.5952291277288
661,0x1adc,0,4,74.25,0,7793.453273977408,13601.31592766847,4,30.234129477135223,287.98866861469736
662,0x1ae2,1,8,17.25,1,57144.06565864141,38297.6,3,2.929249318161708,607.7311139138138
663,0x1ae3,1,8,17.5,0,57144.06565864141,9589.25547266479,0,3.6709589933734894,333.1257696072095
664,0x1ae4,1,8,17.75,1,57144.06565864141,15437.285805823794,1,2.7053704523070605,510.6742441876252
665,0x1ae6,1,8,18.25,0,57144.06565864141,16091.21209391136,1,2.555872219817381,511.4589215869737
666,0x1ae7,0,8,18.5,0,57144.06565864141,18877.58988906196,2,11.821460292822326,537.2383174692693
667,0x1ae8,1,8,18.75,1,84235.59848796211,19985.100812368622,4,6.592191118795045,518.2956745366918
668,0x1ae9,1,8,0.0,1,84235.59848796211,35973.869396507704,3,1.68336496017733,555.365139628546
670,0x1aef,1,6,58.0,1,33682.66734479151,28038.50231837437,3,11.903450249405926,445.3777995839446
671,0x1af0,1,6,58.25,1,33682.66734479151,12390.38605928886,5,12.075932605853293,426.92099040722405
673,0x1af2,1,6,58.75,1,33682.66734479151,4218.845307623343,2,13.680533637961975,393.233906506619
674,0x1af3,1,6,59.0,0,33682.66734479151,13689.0,0,11.6439532895779,409.9323573378933
675,0x1af4,0,6,59.25,1,33682.66734479151,4152.8568632022325,1,52.559625845901806,260.0855665025543
676,0x1af5,1,6,59.5,1,33682.66734479151,7301.26754399525,0,14.626877650800896,405.9973996783689
677,0x1afb,0,4,67.25,1,987.0,7789.285334399031,2,30.1204065876482,595.5477354215553
678,0x1afc,0,4,67.5,1,987.0,19765.51074914958,3,36.6524014476396,584.1469278395289
681,0x1b00,0,4,68.5,1,987.0,21242.109315528684,1,38.39576645266219,572.6190800454987
683,0x1b06,0,1,49.0,0,12751.474330428542,10425.621523960592,1,31.82616955999166,298.3027673823865
684,0x1b07,0,1,49.25,0,12751.474330428542,25189.67374177293,3,34.74753365314911,357.19482189252136
685,0x1b08,0,1,49.5,0,12751.474330428542,19271.87540262183,3,33.389210143227174,283.667209120732
686,0x1b0a,0,1,50.0,0,12751.474330428542,16985.819735076562,5,35.3122944013348,262.99222119483494
687,0x1b0d,0,1,50.75,0,17646.711495642812,21482.08575171537,3,31.30330820985473,356.98172228642113
688,0x1b12,0,1,68.25,0,987.0,7762.059719321043,5,41.76861480532544,226.61929648445823
689,0x1b13,0,1,68.5,0,987.0,8789.330178800643,4,42.32654713816069,219.48825730849933
690,0x1b14,0,1,68.75,0,987.0,11448.144479151028,2,42.94419083697367,315.7226210428755
691,0x1b15,0,1,0.0,0,987.0,15826.977337236502,0,4.707456718429893,510.9172442299042
693,0x1b17,0,1,69.5,0,987.0,7042.949763043544,5,44.41646617244728,223.4157166196475
695,0x1b19,0,1,0.0,0,987.0,13601.31592766847,1,14.429038713701624,498.7034112559734
696,0x1b1e,0,1,64.75,0,5258.5805547327545,9211.412377952724,3,34.196240100692414,309.6836456367764
697,0x1b20,0,1,65.25,0,5258.5805547327545,4825.8652757399,3,29.30665860827044,332.69484476169583
698,0x1b21,0,1,65.5,0,5258.5805547327545,6960.003309483329,4,37.08834524115597,288.66446654586457
699,0x1b22,0,1,65.75,0,5258.5805547327545,13649.54553466842,3,32.894120688002026,315.8116402588684
700,0x1b23,0,1,66.0,0,5258.5805547327545,5073.793309301692,3,32.81990158580861,316.16092793146214
701,0x1b24,0,1,0.0,0,5258.5805547327545,14365.35739091367,3,10.62177910124157,357.1934447317409
702,0x1b25,0,1,66.5,0,4492.720369821836,16257.530838511797,3,39.56816834545669,233.07071837687332
703,0x1b2a,0,0,64.75,0,13070.489994032445,13689.0,0,44.52536567547732,322.962142754211
705,0x1b2c,0,0,0.0,0,9700.65999602163,5030.24010057798,1,5.173547240737731,383.358409635523
708,0x1b2f,0,0,66.0,0,13070.489994032445,13689.0,5,46.18679995334525,317.18688243746976
709,0x1b31,0,0,66.5,0,13070.489994032445,6537.503748055807,4,45.199829456001936,273.4644987354376
710,0x1b36,0,1,60.5,0,8661.08424474491,14763.621347336864,5,36.48325250923393,263.3027601860377
711,0x1b37,0,1,60.75,0,8661.08424474491,7100.223867515439,2,38.10583203938256,259.8623824319292
712,0x1b38,0,1,61.0,0,7674.084244744911,15839.69359603931,0,53.43806151095439,231.9123177274856
713,0x1b39,0,1,0.0,0,7674.084244744911,19490.768578775384,4,4.276054991674006,513.2446104168887
714,0x1b3a,0,1,61.5,0,8661.08424474491,14825.81691785004,4,39.36947836604472,257.18933318957374
715,0x1b3c,0,1,62.0,0,7674.084244744911,10106.928172858648,1,44.06046967597714,257.1286429094108
716,0x1b42,0,2,0.0,0,987.0,13601.31592766847,3,1.791122609166312,307.02623101967373
717,0x1b43,0,2,84.5,0,987.0,22014.89560512753,1,44.68752919759066,366.2468848876302
718,0x1b45,0,2,85.0,0,1523.0,13689.0,3,35.00743850872514,352.1231235510137
719,0x1b46,0,2,85.25,0,1523.0,3694.720504158939,1,36.27637523947156,367.0777101061575
720,0x1b48,0,2,85.75,0,1523.0,28638.30601377169,4,34.403713560915506,397.5439980940463
722,0x1b4e,1,5,36.5,1,77320.38032140584,26283.72921298733,4,9.442338301332494,524.0290543564931
723,0x1b50,1,5,0.0,1,77320.38032140584,7951.476522634937,3,5.282150750960802,223.5801327415033
724,0x1b51,1,5,0.0,1,77320.38032140584,28754.77079329868,4,3.1928855795025,560.192695716442
725,0x1b52,1,5,37.5,1,77320.38032140584,17492.10371040832,1,8.67444428647708,501.0749517418462
727,0x1b54,1,5,38.0,1,77320.38032140584,11254.961484800027,1,11.480780641825769,485.6774560152527
728,0x1b55,1,5,0.0,1,52533.92021427056,13601.31592766847,3,1.3497171950182836,238.74673153927893
729,0x1b5a,0,2,46.0,1,13878.732305854126,19345.798839196188,1,33.57534872797638,350.5342972518098
730,0x1b5b,0,2,46.25,1,13878.732305854126,15152.057824340704,1,34.08859117142969,334.4880843532498
731,0x1b5c,0,2,46.5,1,13878.732305854126,7328.284860206521,1,38.352248152456845,289.5777521520188
732,0x1b5d,0,2,46.75,1,13878.732305854126,14018.76944207382,3,36.63892067608837,299.6794157514627
733,0x1b5e,0,2,47.0,1,19337.598458781187,11558.449752925808,5,23.99545591374044,357.29689988039536
734,0x1b5f,0,2,47.25,1,19337.598458781187,9751.183620038782,1,20.82820924166478,356.35174908723565
735,0x1b61,0,2,47.75,1,13878.732305854126,8025.192843838186,3,30.77841150321809,228.7064563044628
736,0x1b68,0,4,61.25,0,57661.94498224794,20213.29221638076,0,36.30561418209111,676.5001680341041
737,0x1b69,0,4,61.5,0,58648.94498224794,7899.49895633408,4,33.014482068455614,239.71513727073483
739,0x1b6c,0,4,62.25,0,57661.94498224794,18980.558777170925,3,35.45326603022603,450.3559575594538
741,0x1b72,0,6,37.25,1,18840.964239738893,7731.898291901631,3,20.72199909877302,196.2104168539019
742,0x1b73,0,6,37.5,1,18840.964239738893,16633.381500745414,4,18.83605748315457,304.53426826504887
744,0x1b75,0,6,38.0,0,18840.964239738893,19811.140518817243,5,18.76709742889192,374.6072321898209
745,0x1b76,0,6,38.25,1,18840.964239738893,6965.214776164753,0,21.952212780123773,304.009189678819
746,0x1b77,0,6,38.5,1,18840.964239738893,6746.579004760545,1,18.5630489485913,308.49233227514355
747,0x1b78,0,6,38.75,0,26780.946359608337,7154.625559777724,5,38.16816523220822,275.8127875492205
748,0x1b79,0,6,39.0,1,26780.946359608337,17644.557305338956,3,27.60330585912876,339.9901646227045
750,0x1b7f,1,10,7.0,1,58713.96182287069,17471.031023405514,3,2.669241026363435,356.31532576770144
752,0x1b82,1,10,7.75,1,58713.96182287069,14360.987072812384,5,4.477735006931948,343.96931037984655
753,0x1b83,1,10,8.0,0,58713.96182287069,10430.033017016196,0,3.289443587923964,336.8596861627474
754,0x1b84,1,10,8.25,1,58713.96182287069,11061.003014274072,0,2.801814799737586,338.5581820317244
755,0x1b85,1,10,8.5,1,58713.96182287069,17607.36370615999,3,3.598088744707117,361.2790182955896
756,0x1b8a,1,13,14.5,1,1134.914020129929,16648.767607357287,0,2.5649025098361915,387.8044292315684
757,0x1b8b,0,13,0.0,1,1134.914020129929,13689.0,3,2.037563245546908,463.8891465021141
758,0x1b8f,1,13,15.75,1,1134.914020129929,11858.252104523535,2,4.665740149293296,360.3759687377623
759,0x1b91,1,13,16.25,1,1134.914020129929,13601.31592766847,5,5.919047464972964,381.7141159061641
760,0x1b96,0,4,79.25,0,0.0,12132.58897873788,1,49.38231205124153,388.5852470517541
761,0x1b98,0,4,79.75,0,987.0,15990.307182355358,1,34.59717218325865,596.7182872600026
762,0x1b99,0,4,80.0,0,987.0,13292.052536886576,3,32.16942377322935,528.9905572428468
763,0x1b9b,0,4,80.5,0,987.0,18390.989412031868,4,30.65873598200193,487.9521551290473
764,0x1b9c,0,4,80.75,0,987.0,8130.370289457714,0,32.76800357062612,519.502381037839
765,0x1b9d,0,4,81.0,0,987.0,14471.077312981452,4,32.3679802534999,275.4672829906656
766,0x1ba2,1,14,4.25,0,115305.38065214532,13689.0,4,4.7896485726182,325.86813182119624
767,0x1ba3,1,14,4.5,1,115305.38065214532,13504.495673019012,1,2.752499165201421,433.2880106256935
769,0x1ba5,1,14,5.0,1,115305.38065214532,3603.012554918,2,4.215371197106223,417.1916947716732
770,0x1ba6,1,14,5.25,1,115305.38065214532,18660.438103996054,5,2.2522904481511747,455.066241582546
771,0x1ba7,1,14,5.5,1,115305.38065214532,7055.2384127222895,4,1.7386601568769864,267.3991122725953
772,0x1ba8,1,14,5.75,1,115305.38065214532,6805.56065321721,1,3.426538096013538,430.2848178967412
774,0x1bae,0,7,46.0,1,27291.146981902923,17228.316529161308,3,34.51421139395976,276.7128858044003
775,0x1baf,0,7,46.25,0,27291.146981902923,5166.822153654412,3,31.79324771846188,288.21042942177263
776,0x1bb1,0,7,46.75,1,19181.09798793528,14201.709020969216,3,17.867694901627996,316.91797256457846
777,0x1bb2,0,7,47.0,1,19181.09798793528,7981.099847961877,1,18.613870313345988,281.7557076762841
778,0x1bb3,0,7,47.25,1,19181.09798793528,13601.31592766847,1,20.20751874082139,316.4193779518275
779,0x1bb4,0,7,47.5,1,27291.146981902923,8239.3711159804,3,36.14385997583298,269.82673887792663
781,0x1bbb,0,7,48.75,1,8239.694294922523,16573.48717026287,3,22.13002285487936,300.9830984195774
783,0x1bbd,0,7,49.25,1,7252.694294922523,7018.4744102403065,1,23.922072817888186,300.74318384233555
784,0x1bbe,0,7,49.5,0,7252.694294922523,2737.033086568279,2,28.27649401398408,261.1350264290296
785,0x1bbf,0,7,49.75,1,7252.694294922523,16206.325354542352,0,28.543180937003733,322.16650265312387
787,0x1bc1,0,7,0.0,1,8239.694294922523,17565.981942954706,3,0.8245557215961278,383.3330071539974
788,0x1bc6,0,4,66.25,0,0.0,28565.3276362038,3,38.73185128080282,453.8753747706659
790,0x1bca,0,4,67.25,0,0.0,23677.4333472916,1,42.73595962911659,663.5925921477149
791,0x1bcb,0,4,67.5,0,0.0,52900.0,2,46.56445237936312,788.4625770901775
792,0x1bcc,0,4,67.75,0,987.0,13579.735531510083,1,34.792952128717424,564.1845767930847
793,0x1bcd,0,4,68.0,0,0.0,10951.268103375232,5,38.785886387972994,569.8164328737862
794,0x1bd2,0,0,92.25,1,21717.25575924706,22500.71364980004,3,67.97580406757187,144.3760101847538
795,0x1bd4,0,0,92.75,1,21717.25575924706,19538.33301425117,2,68.78713587313123,243.04407003909108
796,0x1bd5,0,0,93.0,0,21717.25575924706,22993.13889576947,3,69.76075215469437,134.4639043519461
797,0x1bd6,0,0,93.25,1,21717.25575924706,13601.31592766847,0,70.15673547785252,166.15777980225047
798,0x1bd7,0,0,93.5,1,21717.25575924706,19655.293979369977,5,68.68031641652772,146.31623658254344
799,0x1bd8,0,0,93.75,1,21717.25575924706,15103.887049601284,1,72.1699565140493,193.1514773122866
800,0x1bd9,0,0,94.0,1,21717.25575924706,38297.6,1,70.67605188968588,258.1993977298364
801,0x1bde,0,6,27.5,0,13158.683410338688,13601.31592766847,3,30.139191671049826,327.1528723749319
802,0x1bdf,0,6,27.75,1,13158.683410338688,1818.2020766517471,1,24.2059203573942,264.7767514277201
804,0x1be1,0,6,28.25,0,9759.455606892458,8475.979280672145,0,13.062624610372184,292.8350771608267
805,0x1be2,0,6,0.0,1,9759.455606892458,18801.1,2,3.8499499649140168,432.17023605296
806,0x1be3,0,6,28.75,1,9759.455606892458,38297.6,5,15.890470253168154,564.6877146851457
807,0x1be4,0,6,29.0,1,9759.455606892458,6191.912373984679,5,13.049832437007778,291.6863440137138
808,0x1be5,0,6,29.25,1,9759.455606892458,2122.581575509749,2,13.31852895873835,248.66896912569337
809,0x1bea,0,3,81.25,1,11807.289385244929,25643.23803359551,0,40.53378253585721,334.1040972773335
811,0x1bed,0,3,82.0,1,11807.289385244929,16999.788076699246,1,34.105687036311394,336.3780386737161
812,0x1bee,0,3,82.25,1,11807.289385244929,7063.622362666861,5,40.661839696995926,191.225293691223
813,0x1bef,0,3,0.0,1,11807.289385244929,13145.726149286282,3,1.1364216386636232,298.97621400921315
814,0x1bf0,0,3,82.75,1,11807.289385244929,6913.484404018345,2,35.74831100509844,290.5214982723582
815,0x1bf1,0,3,83.0,0,11807.289385244929,11273.577325840886,3,38.4377318301604,297.2538527389911
816,0x1bf6,0,0,83.0,0,81684.0,16105.580704154949,0,70.8049355768498,304.643177285168
817,0x1bf8,0,0,83.5,0,43449.20470152451,11807.035295480127,2,76.96442837392675,247.5718617449685
818,0x1bf9,0,0,0.0,0,28018.800000000003,9579.228113924448,3,6.869086004329472,417.3785096371792
819,0x1bfb,0,0,0.0,0,43449.20470152451,10185.327404866388,2,14.741832952082037,932.7899036012328
821,0x1bfd,0,0,84.75,0,43449.20470152451,17351.080191051962,2,69.22567316026614,374.0748631313627
822,0x1c02,0,3,51.25,0,2032.8611893522,18436.12371482182,1,34.09354098298098,545.9710888245448
823,0x1c03,0,3,51.5,0,2032.8611893522,16409.701436744625,1,33.29747442935691,570.1076846386953
824,0x1c04,0,3,51.75,0,2032.8611893522,18348.00457269749,4,29.264590360523453,298.95708645795844
825,0x1c05,0,3,52.0,0,2032.8611893522,13601.31592766847,2,33.74235244467524,606.646482624923
826,0x1c06,0,3,52.25,0,2032.8611893522,15841.882366724914,0,35.88320432658846,559.1439295206559
828,0x1c08,0,3,52.75,0,2032.8611893522,24907.838395765964,4,33.19025082775965,517.3837004369059
829,0x1c09,0,3,53.0,0,2032.8611893522,38297.6,2,30.94520373490456,832.843928483283
831,0x1c10,0,2,0.0,0,23394.081415487723,14289.438110818446,5,4.898519057865316,471.6428564439429
832,0x1c11,0,2,55.75,0,22407.081415487723,12625.437380782045,3,46.114213335427465,196.8834566344762
834,0x1c13,0,2,56.25,0,22407.081415487723,13490.777543192784,2,41.90537713656384,309.5351275647417
835,0x1c14,0,2,0.0,0,22407.081415487723,23794.463009057108,1,1.6577679721400305,584.0434782869772
837,0x1c1a,0,4,73.0,0,33871.244014002696,19778.97278648325,0,30.12090697446689,394.5576277677927
838,0x1c1b,0,4,73.25,0,33871.244014002696,12032.172717136596,2,36.05870888868133,324.78832404011087
839,0x1c1c,0,4,73.5,0,33871.244014002696,38297.6,3,34.61198908216826,353.48460221537306
840,0x1c1d,0,4,73.75,0,33871.244014002696,16862.54402965274,3,30.99643145295368,198.00516982069365
841,0x1c1e,0,4,74.0,0,33871.244014002696,38297.6,3,31.45286956817054,401.15538824662616
843,0x1c20,0,4,74.5,0,33871.244014002696,16427.70255555719,0,38.09290982264541,290.4621462802484
844,0x1c21,0,4,0.0,0,33871.244014002696,8468.74999339469,4,4.248146826468168,323.67775562380007
845,0x1c26,1,6,23.75,1,27166.87277994946,27062.82466524589,4,8.878727439444507,506.1115475651847
846,0x1c27,1,6,24.0,1,27166.87277994946,8965.122046732782,1,7.028295132297687,488.49782451056495
847,0x1c28,0,6,24.25,1,27166.87277994946,31341.914472140827,4,26.220166376198733,409.79262827600127
848,0x1c29,1,6,24.5,1,27166.87277994946,25306.19062976144,5,5.27561707486632,516.6517332343587
851,0x1c2c,1,6,25.25,1,19098.248519966302,24821.394363116025,1,3.6012814432087823,626.1417875189035
852,0x1c2d,1,6,25.5,1,27166.87277994946,33186.52135329811,3,9.302456966496296,512.8277964722762
854,0x1c34,0,8,17.25,0,11438.43444910842,4212.400278173378,3,10.873414435055372,358.8327362490138
855,0x1c35,0,8,17.5,1,8612.622966072278,7762.72167481394,3,10.41243217004472,337.7906531024726
857,0x1c38,0,8,18.25,1,34188.71226658781,3363.298896122568,3,23.30343845787968,317.81993531327174
858,0x1c39,0,8,18.5,1,34188.71226658781,9176.773490990148,3,23.200658428682058,318.24584152828686
859,0x1c3e,0,6,49.75,1,23850.742202496025,12704.29595397695,4,22.181795528769488,313.22592559610507
861,0x1c40,0,6,0.0,1,23850.742202496025,6576.683644713368,1,5.971647187488222,323.44909285743404
862,0x1c41,0,6,0.0,1,23850.742202496025,21484.65422668361,3,7.146261103756073,422.0460582317357
863,0x1c43,0,6,51.0,1,23850.742202496025,10841.009735248592,1,22.685467568904443,281.8636425581803
864,0x1c44,0,6,0.0,1,23850.742202496025,15106.49655593474,3,7.302534224300362,392.806966927317
865,0x1c4a,0,0,80.25,1,10121.333080789233,8653.248615406661,2,57.62957269780956,198.10938944002905
866,0x1c4b,0,0,80.5,1,10121.333080789233,13904.59842955109,3,60.60649546204657,186.75028785925585
867,0x1c4c,0,0,0.0,1,10121.333080789233,11763.862676478357,1,14.6176342741206,420.273562982961
869,0x1c4e,0,0,81.25,1,10121.333080789233,10191.958555306692,0,56.24882206490728,216.25810044776117
870,0x1c4f,0,0,81.5,1,10121.333080789233,21877.225996493875,3,61.672156879755015,222.1584621420339
872,0x1c51,0,0,82.0,1,10121.333080789233,13215.376614758858,5,59.06715100997574,212.2491795182483
873,0x1c56,0,4,35.25,1,16451.377247022618,15041.890457027195,3,21.54555424618264,315.2487494752287
874,0x1c58,0,4,35.75,0,114810.0,7797.607174495841,3,18.91392817559564,305.3044232558018
875,0x1c5a,0,4,36.25,1,16451.377247022618,15122.532700266294,3,22.40640292635766,262.95966501863177
876,0x1c5b,0,4,36.5,1,16451.377247022618,13601.31592766847,3,24.173560653602607,304.0483131064146
877,0x1c5c,0,4,0.0,1,16451.377247022618,7912.995041760202,4,5.080032387249439,348.75989407434383
878,0x1c5d,0,4,37.0,1,16451.377247022618,13601.31592766847,5,23.804646048246465,301.25477780623163
879,0x1c63,0,1,78.0,1,72917.19878227967,15638.3757833775,3,46.2580954185222,273.4754341707673
881,0x1c65,0,1,78.5,1,72917.19878227967,8293.887044545112,4,46.06290129056906,109.20071176179722
882,0x1c66,0,1,78.75,1,72917.19878227967,17769.014495872067,1,49.46888873332859,414.0073806513811
883,0x1c67,0,1,79.0,1,72917.19878227967,8754.26044285166,1,45.91699372417736,496.7147498101053
884,0x1c68,0,1,79.25,1,72917.19878227967,23837.06560465336,5,51.67107808615879,368.5632834385715
885,0x1c69,0,1,79.5,1,72917.19878227967,7471.908679241037,2,52.527376277803526,426.9988513340773
886,0x1c6e,0,2,86.5,1,23234.59905969681,18664.927718841656,3,40.26248722902052,235.8479838217811
887,0x1c6f,0,2,86.75,1,23234.59905969681,14206.58007927357,1,44.20050915724973,580.4369073984964
888,0x1c70,0,2,87.0,1,23234.59905969681,10494.66742177588,1,43.21253833267612,481.00213257486536
889,0x1c71,0,2,87.25,1,23234.59905969681,23841.62832347104,3,46.58907211913363,397.3050874240519
890,0x1c73,0,2,0.0,1,23234.59905969681,7590.332912437885,3,10.165126781087013,799.9686531039456
891,0x1c74,0,2,88.0,1,23234.59905969681,15226.260824587627,2,49.853456081261726,516.6192248659514
892,0x1c75,0,2,88.25,1,23234.59905969681,15949.372874073986,2,45.14253005567544,608.89919215866
894,0x1c7b,0,1,0.0,0,20989.92399390447,16577.783481468956,3,5.79982273752126,266.24956488717527
895,0x1c7c,0,1,84.25,0,20989.92399390447,7229.932116195659,4,53.80367653486704,162.69110997049563
896,0x1c7d,0,1,84.5,0,20989.92399390447,15070.680257032674,0,50.91402325654622,226.44202074097888
897,0x1c7e,0,1,84.75,0,20989.92399390447,5254.0169608731785,2,51.4649182323925,226.83748158586783
898,0x1c7f,0,1,0.0,0,20989.92399390447,8338.018069956373,3,5.79206839134061,313.2294585201876
900,0x1c86,0,0,94.0,0,91455.26047367245,15415.461086381618,3,68.27176009079032,229.48330890243489
902,0x1c88,0,0,94.5,0,91455.26047367245,38297.6,2,73.99899501603728,283.1651486865632
903,0x1c89,0,0,94.75,0,91455.26047367245,15633.02858139155,0,70.68532981934037,208.398686343741
904,0x1c8a,0,0,95.0,0,91455.26047367245,38297.6,5,66.66875885444657,286.80451175153866
905,0x1c8b,0,0,95.25,0,91455.26047367245,14869.661834851842,4,70.21769177373362,122.1167260513061
906,0x1c8c,0,0,95.5,0,91455.26047367245,17098.420089604726,1,70.36572729625686,265.8329817829521
907,0x1c8d,0,0,95.75,0,91455.26047367245,16816.703713145293,1,67.99012026106251,219.7244820426819
908,0x1c92,1,13,34.0,1,1017.0930968494002,14496.034860397403,3,8.956432765076098,506.2234479334823
909,0x1c93,1,13,34.25,1,1017.0930968494002,21239.77646375187,4,8.271868312141207,537.5482253088647
910,0x1c95,1,13,34.75,1,147711.0,26077.814077782576,4,7.286535261638222,543.322506577761
911,0x1c96,1,13,35.0,0,1017.0930968494002,13573.984565768304,2,8.4248179625015,500.0218319038792
912,0x1c97,1,13,35.25,1,1017.0930968494002,7803.120583236945,2,6.000118468438316,513.2612561219105
913,0x1c98,1,13,35.5,1,1017.0930968494002,14109.303731491167,2,7.106464784738395,507.2203474446015
914,0x1c99,1,13,35.75,1,1017.0930968494002,18042.204314859828,3,6.138693240229002,550.0491282824646
915,0x1c9e,0,2,63.25,0,4165.891629360511,4508.023035402854,2,48.90151251979805,226.6835749595376
916,0x1c9f,0,2,63.5,0,4165.891629360511,7190.127943200439,0,47.41360737440103,250.79316608483768
917,0x1ca2,0,2,64.25,0,4165.891629360511,52900.0,1,48.33836849953359,476.0621540022933
918,0x1ca3,0,2,64.5,0,4165.891629360511,8378.857311189475,3,45.52206597937575,252.1288689412929
919,0x1ca4,0,2,0.0,0,4165.891629360511,11631.495625328054,3,9.109781185667329,302.2669292307856
920,0x1ca5,0,2,65.0,0,4165.891629360511,9559.135843456315,0,50.79770556481464,240.4319128000924
921,0x1caa,0,4,72.5,0,28655.4,18596.03641970749,3,44.36972639041309,307.14999256521065
922,0x1cab,0,4,72.75,0,0.0,25726.87367053448,3,42.21184610654447,392.7624000703024
923,0x1cac,0,4,73.0,0,0.0,26911.150333743284,3,43.52939792232273,387.1227148187286
924,0x1cad,0,4,73.25,0,0.0,17597.749748587612,3,45.88715391463078,345.9768934721293
927,0x1cb1,0,4,74.25,0,0.0,24431.068272390494,5,43.18401916260698,371.1421770942139
928,0x1cb6,0,3,68.25,1,7414.791625294158,5171.282909491153,1,32.64514735966032,258.1063077982173
929,0x1cb7,0,3,68.5,1,7414.791625294158,11635.35986372074,3,33.360539131635065,301.8744764092876
930,0x1cb8,0,3,68.75,1,7414.791625294158,5658.266451544943,1,33.48101311664357,256.4663150467041
931,0x1cb9,0,3,69.0,1,7414.791625294158,10829.348264109263,0,34.67704248490988,274.4582217397305
932,0x1cba,0,3,69.25,0,7414.791625294158,24098.15264036137,3,37.58205659182822,320.2868897585755
934,0x1cbc,0,3,69.75,1,7414.791625294158,16005.405728933598,3,34.730880014709484,259.0224665502516
935,0x1cbd,0,3,70.0,1,7414.791625294158,13601.31592766847,3,32.971101548200046,297.471251312518
936,0x1cc2,1,13,39.75,1,93859.62062987562,14236.14989754068,2,4.38892008120942,538.4684695068834
937,0x1cc3,0,13,40.0,1,74256.0,11891.358000753651,2,12.099994655848906,547.3032782427623
938,0x1cc4,1,13,0.0,1,93859.62062987562,16157.12331283246,2,1.1176149612920625,556.8920106143377
941,0x1cc8,1,13,41.25,1,93859.62062987562,18792.366371439355,2,5.145477788696501,623.334687083925
942,0x1cc9,1,13,41.5,0,93859.62062987562,13046.824328757368,2,5.409552968229605,532.7204052755313
944,0x1ccf,0,4,47.75,0,23427.932020825825,52900.0,1,29.579023246774337,637.4764882895403
945,0x1cd0,0,4,48.0,0,23427.932020825825,18261.55518974313,3,33.32888514121781,350.1727362622764
946,0x1cd2,0,4,48.5,0,23427.932020825825,11850.12765789323,1,28.98298387168312,386.30895474829833
947,0x1cd3,0,4,48.75,0,23427.932020825825,14455.969939508435,0,32.24487803769833,384.0931244021613
951,0x1cdc,0,2,87.25,0,987.0,22924.6101314793,3,45.30982303695945,302.8245270113085
953,0x1ce0,0,2,88.25,1,49162.76304427547,18620.064563508306,3,41.05319460314047,261.1886409378209
954,0x1ce1,0,2,88.5,1,48175.76304427547,10691.507578414394,5,60.30656908377775,195.3464087759892
955,0x1cf3,0,4,93.0,0,39255.25732944647,15605.106569209758,2,58.21166202903144,371.38837619991904
956,0x1cf4,0,4,93.25,0,39255.25732944647,9915.156017921045,4,56.95183674221995,348.9026629204823
957,0x1cf5,0,4,93.5,0,39255.25732944647,24878.70736324214,3,52.27746451476218,301.62834714729445
962,0x1cfe,0,5,43.25,1,69477.01121851479,4383.991212202785,2,43.67262121707692,228.9703063356244
963,0x1cff,0,5,43.5,1,69477.01121851479,16802.0487546991,5,41.708856048415015,257.5459947659584
964,0x1d00,0,5,43.75,1,69477.01121851479,21617.963011550142,3,35.698221276827375,299.2468850701094
966,0x1d02,0,5,44.25,1,69477.01121851479,10658.244538094496,1,44.556591381806136,231.90596086899987
967,0x1d03,0,5,44.5,1,69477.01121851479,2099.7237025746235,2,42.14406615883134,235.1838693932305
968,0x1d04,0,5,44.75,1,69477.01121851479,19958.62852916872,5,40.215201550284455,264.1453631687674
969,0x1d05,0,5,45.0,1,69477.01121851479,21538.2797039876,3,45.137375362546045,255.3190573500002
970,0x1d0a,0,0,47.5,1,6379.755296937088,25670.68987928107,3,40.02900122952151,362.4421946178454
974,0x1d0f,0,0,48.75,1,6379.755296937088,16278.971038004274,3,38.386932830516905,296.04761102334527
975,0x1d10,0,0,49.0,0,6379.755296937088,16152.273798636588,4,40.46750398377119,326.70431347363075
976,0x1d11,0,0,49.25,1,6379.755296937088,22043.091769040944,3,35.69771757764203,377.3633217797757
977,0x1d16,0,0,60.5,0,33368.17238872018,7662.795828863891,5,50.779152561547306,256.5315994527473
978,0x1d17,0,0,60.75,0,33368.17238872018,17328.989225798112,3,46.516494383505446,245.80277906725425
980,0x1d19,0,0,61.25,0,33368.17238872018,16386.286910802104,3,49.37425611070124,363.0305397236624
981,0x1d1b,0,0,61.75,0,33368.17238872018,12686.27829359519,3,50.55426590863509,345.7410598395827
982,0x1d1c,0,0,62.0,0,33368.17238872018,24619.58958544239,1,49.763807087848726,380.1948438622141
983,0x1d23,0,0,67.25,0,41568.11885691366,7724.146017302593,5,47.00104405776114,174.70259417021495
985,0x1d25,0,0,67.75,0,41568.11885691366,16628.785494454158,4,49.25085356010847,241.82448480254604
986,0x1d27,0,0,68.25,0,41568.11885691366,18128.26134747057,3,50.9396961092923,238.51155888771183
