,ID,Exaggeration_Claims,Number_of_Incidents,Insurance_History_Age,Over_Insurance_Product,Mileage,Current_Car_Value,Number_Previos_CarOwners,No_Claims_Bonus,Insurance_premium
845,0x1c26,1,6,23.75,1,27166.87277994946,27062.82466524589,4,8.878727439444507,506.1115475651847
846,0x1c27,1,6,24.0,1,27166.87277994946,8965.122046732782,1,7.028295132297687,488.49782451056495
849,0x1c2a,1,6,24.75,1,27166.87277994946,3414.143377638062,2,5.779346293093122,485.6380652925324
850,0x1c2b,1,6,25.0,1,27166.87277994946,18948.6825142579,5,7.300251553108215,505.6088435363973
851,0x1c2c,1,6,25.25,1,19098.248519966302,24821.394363116025,1,3.6012814432087823,626.1417875189035
852,0x1c2d,1,6,25.5,1,27166.87277994946,33186.52135329811,3,9.302456966496296,512.8277964722762
853,0x1c32,0,8,16.75,1,64141.2,9630.72436412694,3,15.44485354799601,350.3848234581129
854,0x1c34,0,8,17.25,0,11438.43444910842,4212.400278173378,3,10.873414435055372,358.8327362490138
855,0x1c35,0,8,17.5,1,8612.622966072278,7762.72167481394,3,10.41243217004472,337.7906531024726
856,0x1c36,0,8,17.75,1,11438.43444910842,5693.823725129354,4,13.779750949764663,347.1315286079602
857,0x1c38,0,8,18.25,1,34188.71226658781,3363.298896122568,3,23.30343845787968,317.81993531327174
858,0x1c39,0,8,18.5,1,34188.71226658781,9176.773490990148,3,23.200658428682058,318.24584152828686
859,0x1c3e,0,6,49.75,1,23850.742202496025,12704.29595397695,4,22.181795528769488,313.22592559610507
860,0x1c3f,0,6,50.0,1,23850.742202496025,4193.796559762803,2,22.391050537882204,250.5546566067646
861,0x1c40,0,6,0.0,1,23850.742202496025,6576.683644713368,1,5.971647187488222,323.44909285743404
862,0x1c41,0,6,0.0,1,23850.742202496025,21484.65422668361,3,7.146261103756073,422.0460582317357
863,0x1c43,0,6,51.0,1,23850.742202496025,10841.009735248592,1,22.685467568904443,281.8636425581803
864,0x1c44,0,6,0.0,1,23850.742202496025,15106.49655593474,3,7.302534224300362,392.806966927317
865,0x1c4a,0,0,80.25,1,10121.333080789233,8653.248615406661,2,57.62957269780956,198.10938944002905
866,0x1c4b,0,0,80.5,1,10121.333080789233,13904.59842955109,3,60.60649546204657,186.75028785925585
867,0x1c4c,0,0,0.0,1,10121.333080789233,11763.862676478357,1,14.6176342741206,420.273562982961
868,0x1c4d,0,0,81.0,1,10121.333080789233,10093.67920200058,2,62.62029951313682,177.37254069596602
871,0x1c50,0,0,81.75,1,10121.333080789233,19558.5611949847,3,63.55680545956875,172.76394042016278
872,0x1c51,0,0,82.0,1,10121.333080789233,13215.376614758858,5,59.06715100997574,212.2491795182483
873,0x1c56,0,4,35.25,1,16451.377247022618,15041.890457027195,3,21.54555424618264,315.2487494752287
874,0x1c58,0,4,35.75,0,114810.0,7797.607174495841,3,18.91392817559564,305.3044232558018
875,0x1c5a,0,4,36.25,1,16451.377247022618,15122.532700266294,3,22.40640292635766,262.95966501863177
876,0x1c5b,0,4,36.5,1,16451.377247022618,13601.31592766847,3,24.173560653602607,304.0483131064146
877,0x1c5c,0,4,0.0,1,16451.377247022618,7912.995041760202,4,5.080032387249439,348.75989407434383
878,0x1c5d,0,4,37.0,1,16451.377247022618,13601.31592766847,5,23.804646048246465,301.25477780623163
879,0x1c63,0,1,78.0,1,72917.19878227967,15638.3757833775,3,46.2580954185222,273.4754341707673
880,0x1c64,0,1,78.25,1,72917.19878227967,9296.561746137257,5,46.99601137884584,492.1139883817851
881,0x1c65,0,1,78.5,1,72917.19878227967,8293.887044545112,4,46.06290129056906,109.20071176179722
882,0x1c66,0,1,78.75,1,72917.19878227967,17769.014495872067,1,49.46888873332859,414.0073806513811
883,0x1c67,0,1,79.0,1,72917.19878227967,8754.26044285166,1,45.91699372417736,496.7147498101053
884,0x1c68,0,1,79.25,1,72917.19878227967,23837.06560465336,5,51.67107808615879,368.5632834385715
885,0x1c69,0,1,79.5,1,72917.19878227967,7471.908679241037,2,52.527376277803526,426.9988513340773
886,0x1c6e,0,2,86.5,1,23234.59905969681,18664.927718841656,3,40.26248722902052,235.8479838217811
887,0x1c6f,0,2,86.75,1,23234.59905969681,14206.58007927357,1,44.20050915724973,580.4369073984964
890,0x1c73,0,2,0.0,1,23234.59905969681,7590.332912437885,3,10.165126781087013,799.9686531039456
892,0x1c75,0,2,88.25,1,23234.59905969681,15949.372874073986,2,45.14253005567544,608.89919215866
893,0x1c7a,0,1,83.75,0,20989.92399390447,9512.439968609991,3,49.40502782923886,162.54819987624296
894,0x1c7b,0,1,0.0,0,20989.92399390447,16577.783481468956,3,5.79982273752126,266.24956488717527
896,0x1c7d,0,1,84.5,0,20989.92399390447,15070.680257032674,0,50.91402325654622,226.44202074097888
897,0x1c7e,0,1,84.75,0,20989.92399390447,5254.0169608731785,2,51.4649182323925,226.83748158586783
898,0x1c7f,0,1,0.0,0,20989.92399390447,8338.018069956373,3,5.79206839134061,313.2294585201876
899,0x1c80,0,1,0.0,0,30004.385990856703,14724.512390524676,5,18.18936378476121,399.25526932458007
901,0x1c87,0,0,94.25,0,91455.26047367245,15729.311256506637,4,70.48596349074673,215.15659141978875
903,0x1c89,0,0,94.75,0,91455.26047367245,15633.02858139155,0,70.68532981934037,208.398686343741
904,0x1c8a,0,0,95.0,0,91455.26047367245,38297.6,5,66.66875885444657,286.80451175153866
905,0x1c8b,0,0,95.25,0,91455.26047367245,14869.661834851842,4,70.21769177373362,122.1167260513061
906,0x1c8c,0,0,95.5,0,91455.26047367245,17098.420089604726,1,70.36572729625686,265.8329817829521
907,0x1c8d,0,0,95.75,0,91455.26047367245,16816.703713145293,1,67.99012026106251,219.7244820426819
908,0x1c92,1,13,34.0,1,1017.0930968494002,14496.034860397403,3,8.956432765076098,506.2234479334823
909,0x1c93,1,13,34.25,1,1017.0930968494002,21239.77646375187,4,8.271868312141207,537.5482253088647
910,0x1c95,1,13,34.75,1,147711.0,26077.814077782576,4,7.286535261638222,543.322506577761
911,0x1c96,1,13,35.0,0,1017.0930968494002,13573.984565768304,2,8.4248179625015,500.0218319038792
912,0x1c97,1,13,35.25,1,1017.0930968494002,7803.120583236945,2,6.000118468438316,513.2612561219105
914,0x1c99,1,13,35.75,1,1017.0930968494002,18042.204314859828,3,6.138693240229002,550.0491282824646
916,0x1c9f,0,2,63.5,0,4165.891629360511,7190.127943200439,0,47.41360737440103,250.79316608483768
917,0x1ca2,0,2,64.25,0,4165.891629360511,52900.0,1,48.33836849953359,476.0621540022933
918,0x1ca3,0,2,64.5,0,4165.891629360511,8378.857311189475,3,45.52206597937575,252.1288689412929
919,0x1ca4,0,2,0.0,0,4165.891629360511,11631.495625328054,3,9.109781185667329,302.2669292307856
920,0x1ca5,0,2,65.0,0,4165.891629360511,9559.135843456315,0,50.79770556481464,240.4319128000924
921,0x1caa,0,4,72.5,0,28655.4,18596.03641970749,3,44.36972639041309,307.14999256521065
922,0x1cab,0,4,72.75,0,0.0,25726.87367053448,3,42.21184610654447,392.7624000703024
923,0x1cac,0,4,73.0,0,0.0,26911.150333743284,3,43.52939792232273,387.1227148187286
924,0x1cad,0,4,73.25,0,0.0,17597.749748587612,3,45.88715391463078,345.9768934721293
925,0x1cae,0,4,73.5,0,0.0,9606.367350966706,5,47.27536175309616,220.16053733896888
928,0x1cb6,0,3,68.25,1,7414.791625294158,5171.282909491153,1,32.64514735966032,258.1063077982173
930,0x1cb8,0,3,68.75,1,7414.791625294158,5658.266451544943,1,33.48101311664357,256.4663150467041
931,0x1cb9,0,3,69.0,1,7414.791625294158,10829.348264109263,0,34.67704248490988,274.4582217397305
932,0x1cba,0,3,69.25,0,7414.791625294158,24098.15264036137,3,37.58205659182822,320.2868897585755
933,0x1cbb,0,3,69.5,1,7414.791625294158,10782.425891832929,4,31.12987315522276,302.4985648297977
934,0x1cbc,0,3,69.75,1,7414.791625294158,16005.405728933598,3,34.730880014709484,259.0224665502516
935,0x1cbd,0,3,70.0,1,7414.791625294158,13601.31592766847,3,32.971101548200046,297.471251312518
937,0x1cc3,0,13,40.0,1,74256.0,11891.358000753651,2,12.099994655848906,547.3032782427623
938,0x1cc4,1,13,0.0,1,93859.62062987562,16157.12331283246,2,1.1176149612920625,556.8920106143377
939,0x1cc5,1,13,0.0,0,93859.62062987562,14127.123716193228,0,1.506374212097743,574.4012970691466
940,0x1cc6,1,13,40.75,1,93859.62062987562,24103.66948167515,4,5.02561948096887,357.8859698876014
941,0x1cc8,1,13,41.25,1,93859.62062987562,18792.366371439355,2,5.145477788696501,623.334687083925
942,0x1cc9,1,13,41.5,0,93859.62062987562,13046.824328757368,2,5.409552968229605,532.7204052755313
943,0x1cce,0,4,47.5,0,23427.932020825825,15469.576916103895,3,31.21299272135915,234.38599345171292
944,0x1ccf,0,4,47.75,0,23427.932020825825,52900.0,1,29.579023246774337,637.4764882895403
946,0x1cd2,0,4,48.5,0,23427.932020825825,11850.12765789323,1,28.98298387168312,386.30895474829833
947,0x1cd3,0,4,48.75,0,23427.932020825825,14455.969939508435,0,32.24487803769833,384.0931244021613
949,0x1cda,0,2,0.0,1,987.0,13621.37083621921,5,8.276219107111295,388.7172097240362
950,0x1cdb,0,2,87.0,1,987.0,13808.68117773314,4,48.23909909023925,258.8417683663239
951,0x1cdc,0,2,87.25,0,987.0,22924.6101314793,3,45.30982303695945,302.8245270113085
952,0x1cdd,0,2,87.5,1,40060.8,5328.359153152225,2,58.43414875455004,181.04090644656804
953,0x1ce0,0,2,88.25,1,49162.76304427547,18620.064563508306,3,41.05319460314047,261.1886409378209
954,0x1ce1,0,2,88.5,1,48175.76304427547,10691.507578414394,5,60.30656908377775,195.3464087759892
955,0x1cf3,0,4,93.0,0,39255.25732944647,15605.106569209758,2,58.21166202903144,371.38837619991904
957,0x1cf5,0,4,93.5,0,39255.25732944647,24878.70736324214,3,52.27746451476218,301.62834714729445
958,0x1cf6,0,4,0.0,0,39255.25732944647,16940.359753646346,4,9.786768281621974,655.5927982835074
959,0x1cf7,0,4,94.0,0,40242.25732944647,10188.562089633991,1,39.34740362632751,416.2707482623807
960,0x1cf8,0,4,94.25,0,39255.25732944647,10484.106621176144,4,60.87309371093925,314.4663532088458
961,0x1cf9,0,4,94.5,0,39255.25732944647,15028.736686257284,4,52.933214145007575,200.31667592550505
963,0x1cff,0,5,43.5,1,69477.01121851479,16802.0487546991,5,41.708856048415015,257.5459947659584
964,0x1d00,0,5,43.75,1,69477.01121851479,21617.963011550142,3,35.698221276827375,299.2468850701094
965,0x1d01,0,5,44.0,1,47305.00747900986,13601.31592766847,5,23.117430889088112,221.06331731158608
966,0x1d02,0,5,44.25,1,69477.01121851479,10658.244538094496,1,44.556591381806136,231.90596086899987
967,0x1d03,0,5,44.5,1,69477.01121851479,2099.7237025746235,2,42.14406615883134,235.1838693932305
969,0x1d05,0,5,45.0,1,69477.01121851479,21538.2797039876,3,45.137375362546045,255.3190573500002
972,0x1d0d,0,0,48.25,0,6379.755296937088,25728.215523902152,5,42.09626894704224,338.9331230738834
973,0x1d0e,0,0,48.5,1,6379.755296937088,24946.827179028736,5,34.658329328730616,380.0066442230744
974,0x1d0f,0,0,48.75,1,6379.755296937088,16278.971038004274,3,38.386932830516905,296.04761102334527
975,0x1d10,0,0,49.0,0,6379.755296937088,16152.273798636588,4,40.46750398377119,326.70431347363075
981,0x1d1b,0,0,61.75,0,33368.17238872018,12686.27829359519,3,50.55426590863509,345.7410598395827
982,0x1d1c,0,0,62.0,0,33368.17238872018,24619.58958544239,1,49.763807087848726,380.1948438622141
983,0x1d23,0,0,67.25,0,41568.11885691366,7724.146017302593,5,47.00104405776114,174.70259417021495
984,0x1d24,0,0,67.5,0,41568.11885691366,14418.558649609498,3,48.28203825674542,158.03797233512643
985,0x1d25,0,0,67.75,0,41568.11885691366,16628.785494454158,4,49.25085356010847,241.82448480254604
987,0x1d28,0,0,68.5,0,41568.11885691366,8599.573938952746,3,47.85431452431085,173.84456329296825
989,0x1d2f,0,3,69.5,0,30909.92329831057,20594.304160644224,3,42.074658061054215,242.53349886689813
991,0x1d31,0,3,70.0,0,30909.92329831057,11314.920257697657,1,42.6979269530026,320.7383834878442
992,0x1d32,0,3,70.25,0,30909.92329831057,15757.904931968962,2,47.65139940478628,299.30682915171525
993,0x1d33,0,3,70.5,0,30909.92329831057,18261.815773334416,3,50.04058434751664,271.6008688694771
994,0x1d34,0,3,0.0,0,30909.92329831057,19860.86697924356,0,3.5795639228040432,590.1856492611313
995,0x1d35,0,3,0.0,0,31896.92329831057,13672.036070878445,0,9.530850083947318,464.6884608349904
996,0x1d3a,0,1,56.75,0,0.0,18968.85180441536,4,42.018104295976045,285.683468051732
997,0x1d3b,0,1,57.0,0,0.0,11471.124489190835,3,50.1281894003812,264.1088505372742
998,0x1d3c,0,1,57.25,0,0.0,18397.622486374228,4,41.80602070334271,286.72842830224954
999,0x1d3d,0,1,57.5,0,987.0,13601.31592766847,1,32.2264824924908,336.863575537517
1000,0x1d3e,0,1,57.75,0,0.0,17708.87086632097,5,41.153173003283904,284.0604012982532
1001,0x1d3f,0,1,0.0,0,0.0,8357.57140758526,1,5.210758675535932,477.8715383003647
1002,0x1d41,0,1,58.5,0,0.0,26971.40948456657,3,47.05187715875228,320.2543436953644
1003,0x1d46,0,3,54.5,1,18452.00109632268,11567.097906511011,1,35.69563867347485,323.5163516075641
1004,0x1d47,0,3,54.75,1,18452.00109632268,12298.18183985867,1,38.50766123084609,311.53826175586
1005,0x1d48,0,3,55.0,1,18452.00109632268,13817.876628288946,3,32.68928246443829,210.5676699058095
1006,0x1d49,0,3,55.25,0,18452.00109632268,38297.6,0,34.34938135033971,459.6443649722868
1007,0x1d4a,0,3,55.5,1,18452.00109632268,25230.86294510203,5,33.870074784341504,389.0647550041225
1008,0x1d52,0,4,75.5,0,987.0,38297.6,3,38.08024561220692,379.2256470723598
1009,0x1d53,0,4,75.75,0,0.0,5839.3789242528055,2,41.10197682694972,233.42501951476893
1011,0x1d55,0,4,76.25,0,987.0,14649.883498947676,3,38.49530721922394,291.2103098006796
1012,0x1d56,0,4,76.5,0,987.0,14492.263802154142,3,30.862473717838554,278.47707851164085
1013,0x1d58,0,4,77.0,0,0.0,21492.584659573244,4,47.70678478596697,268.74304268442785
1014,0x1d5e,0,2,56.5,0,9408.589641945087,38297.6,4,31.85414810561356,512.8954772777604
1015,0x1d5f,0,2,56.75,0,9408.589641945087,4406.052694095113,2,32.62454320997394,264.37620073394504
1016,0x1d60,0,2,0.0,0,9408.589641945087,12412.942466930372,3,10.810081185690288,401.6478346607364
1017,0x1d62,0,2,57.5,0,9408.589641945087,16883.732154051508,0,38.65773348052666,289.4750346782913
1018,0x1d63,0,2,57.75,0,43441.36728004083,20853.07156327719,4,34.6620580392984,333.4557937346748
1019,0x1d64,0,2,58.0,0,43441.36728004083,12977.69926225882,3,30.31935091277377,335.8644608639036
1020,0x1d65,0,2,0.0,0,43441.36728004083,13770.387559799548,1,5.804436126774842,421.2691681298421
1021,0x1d6a,0,3,53.75,0,87927.30411566766,7038.435073097838,0,52.33440440017911,355.68445525800945
1022,0x1d6b,0,3,54.0,0,59605.20274377844,14583.823819242669,3,33.30737328680353,348.40539894803936
1023,0x1d6c,0,3,54.25,0,87927.30411566766,10203.197848026635,2,22.294955319025124,804.789392290504
1024,0x1d6d,0,3,54.5,0,87927.30411566766,10160.532666669447,3,48.29479698092372,188.0710258868948
1025,0x1d6e,0,3,54.75,0,59605.20274377844,13355.567408288653,2,30.056657769034665,724.4016153639399
1027,0x1d70,0,3,55.25,0,87927.30411566766,11646.391308182652,1,23.13742819776106,803.7501768983516
1028,0x1d71,0,3,55.5,0,87927.30411566766,8554.164404300003,3,25.287187605247844,361.101480289967
1029,0x1d76,0,1,24.25,1,7192.832306068563,6475.459795241537,3,21.819334839214783,266.32731980271467
1031,0x1d78,0,1,24.75,0,7192.832306068563,10633.07136897878,3,26.51802733011701,265.0625399348515
1032,0x1d7a,0,1,25.25,1,7192.832306068563,2026.3821881569336,1,21.510379833298963,220.23110887381355
1035,0x1d9a,1,14,17.0,1,26371.92951920415,17517.505444082813,3,2.2026924911769856,471.0570430561297
1036,0x1d9b,1,14,17.25,1,26371.92951920415,8668.930083054556,2,3.530859754058813,360.6823490651662
1037,0x1d9c,1,14,17.5,1,35809.8,38297.6,3,2.082693208081255,521.5712830457708
1038,0x1d9f,0,14,18.25,1,26371.92951920415,5098.764389980385,2,7.867530458052863,328.5966255254256
1040,0x1da6,0,0,56.0,0,36045.078441345446,8210.389005187113,1,41.45333577143549,414.4456841969466
1041,0x1da7,0,0,56.25,0,36045.078441345446,13109.990907261004,2,31.80396073614969,475.9329922230415
1042,0x1da8,0,0,56.5,0,36045.078441345446,7098.632215787447,1,37.08153200898991,445.3932236575729
1043,0x1da9,0,0,56.75,0,36045.078441345446,9747.015738705884,2,35.716535532469415,448.6275438390912
1044,0x1daa,0,0,57.0,0,25017.0522942303,16305.531557225802,5,38.25583167056038,307.6303126628877
1045,0x1dac,0,0,57.5,0,36045.078441345446,13659.30026243069,0,41.87991912167711,417.2379535722928
1046,0x1dad,0,0,57.75,0,36045.078441345446,14912.928306433614,1,39.09244526115706,431.1581800451564
1047,0x1db2,0,5,16.0,1,9265.485089196558,18518.44557721473,3,14.2148746118097,364.2660543048228
1048,0x1db3,0,5,16.25,1,9265.485089196558,5699.291413119325,3,12.955238096485148,282.171626714732
1049,0x1db4,0,5,16.5,1,12417.727633794835,13689.0,5,24.874290944931097,347.45666067270827
1050,0x1db5,0,5,16.75,1,12417.727633794835,7140.615722515882,3,20.478973391720928,325.3285475832738
1053,0x1db8,0,5,17.5,1,12417.727633794835,6257.191840197894,3,28.2605418935918,293.4933652848371
1054,0x1db9,0,5,17.75,1,12417.727633794835,6023.20176478445,4,16.636910027008852,331.2300246174157
1055,0x1dbf,0,2,74.75,0,21902.384362458288,20424.85425335504,4,37.22312025646059,329.6815239388258
1056,0x1dc0,0,2,75.0,0,31373.076543687428,6386.517936104383,4,31.23664095135514,265.0033251368559
1057,0x1dc2,0,2,75.5,0,31373.076543687428,9487.33190776704,2,34.1622424694364,506.4603857393556
1058,0x1dc3,0,2,75.75,0,31373.076543687428,13601.31592766847,2,33.316722150868635,535.320665536572
1059,0x1dc4,0,2,76.0,0,31373.076543687428,12254.415889427568,1,36.50107553173282,494.8186827956387
1060,0x1dc5,0,2,76.25,0,31373.076543687428,18515.08386069859,1,33.873382324261584,515.2951192486962
1061,0x1dca,0,8,0.0,1,17060.55756421765,9321.312485406765,5,11.887176172750593,367.3613268338714
1062,0x1dcb,1,8,58.25,1,17060.55756421765,6587.879179651594,3,12.620800005668787,358.0623991071077
1063,0x1dcf,1,8,59.25,1,17060.55756421765,2598.6961703160555,0,14.56315918892293,363.2277554065895
1064,0x1dd1,1,8,0.0,1,12360.705042811767,18422.79770573648,3,1.6469334460757388,475.18265009014846
1066,0x1dd7,0,1,76.25,0,30838.8925947046,52900.0,1,60.69014091181239,437.5765721511064
1069,0x1ddb,0,1,77.25,0,30838.8925947046,16281.648174009975,1,62.567393399446544,261.67794863375434
1070,0x1ddc,0,1,77.5,0,30838.8925947046,52900.0,2,55.84195384526335,504.25442010070674
1071,0x1ddd,0,1,77.75,0,30838.8925947046,7371.735339879438,2,56.43963601363843,316.07699953183493
1072,0x1de2,0,2,60.25,1,11653.107258712316,19528.4007118453,3,37.89033954586175,316.36071148221544
1073,0x1de3,0,2,0.0,1,11653.107258712316,11958.78144989545,2,5.861949667448187,506.0847933228928
1074,0x1de4,0,2,60.75,1,11653.107258712316,38297.6,3,37.77871091196756,440.05801600604246
1075,0x1de5,0,2,61.0,1,10666.107258712316,6376.454078631804,1,41.640020057872775,303.12966712987827
1076,0x1de6,0,2,61.25,0,10666.107258712316,15935.007426670123,0,45.7672753374468,269.97302110868253
1077,0x1de7,0,2,61.5,0,10666.107258712316,20788.74986176228,3,40.77502463598381,349.93508775148115
1078,0x1de8,0,2,61.75,1,10666.107258712316,9256.279880501475,5,45.70890458085156,215.76307586202532
1082,0x1df0,0,4,46.25,1,18644.209351343947,8379.41323636854,5,42.33178338680048,229.203483728217
1083,0x1df2,0,4,46.75,1,18644.209351343947,13601.31592766847,3,44.66067509329159,291.9288791969374
1084,0x1df3,0,4,47.0,1,18644.209351343947,13689.0,3,51.57987442769528,256.91507887723367
1085,0x1df4,0,4,47.25,1,18644.209351343947,4232.952582016716,3,41.41883781679685,246.62897568574127
1086,0x1df5,0,4,47.5,1,18644.209351343947,14568.399446399131,3,48.34185540824565,217.482801837334
1087,0x1dfa,0,5,23.0,1,39334.81839912423,20687.77016084096,3,16.597553087650976,364.4719495316277
1088,0x1dfb,0,5,23.25,0,39334.81839912423,13401.618046258724,4,13.901297879396031,462.6851219406752
1089,0x1dfc,0,5,23.5,1,39334.81839912423,18623.92681899364,2,17.757174482525635,628.6923177312513
1090,0x1dfd,0,5,23.75,1,39334.81839912423,10488.758876534452,4,15.089094630558533,424.6517593099634
1091,0x1dfe,0,5,24.0,1,39334.81839912423,17799.013914570463,4,15.734135180042705,390.6003072237361
1092,0x1dff,0,5,24.25,1,39334.81839912423,13601.31592766847,2,17.282533292155247,615.793967912602
1093,0x1e00,0,5,24.5,1,39334.81839912423,14193.997260301632,0,19.000206567273462,559.9634022926334
1094,0x1e01,0,5,24.75,1,39334.81839912423,9404.220459805383,5,16.305290649092836,426.6183777890364
1096,0x1e08,1,5,55.75,1,23777.61015159436,3454.5477928508767,3,14.635506568450872,329.7090649465042
1097,0x1e09,0,5,56.0,1,50739.0,8078.357717067436,4,50.881492166153095,183.929571016692
1098,0x1e0a,1,5,56.25,1,23777.61015159436,3169.155149435552,0,15.428653058071909,296.7684143374961
1100,0x1e0c,1,5,56.75,1,23777.61015159436,8464.67006784026,3,12.28233520586184,338.7978780868324
1101,0x1e0d,1,5,57.0,1,23777.61015159436,6858.0856300567775,3,11.775410434072882,340.7558079682857
1102,0x1e12,0,1,83.0,1,14566.404413639668,19172.93091213073,2,54.30012384584198,457.1919074289326
1103,0x1e13,0,1,83.25,1,14566.404413639668,13983.68013187196,1,48.92477266998715,467.112570050564
1104,0x1e14,0,1,83.5,0,14566.404413639668,10460.56467725059,0,52.43393336807317,336.00959578936016
1106,0x1e16,0,1,84.0,0,14566.404413639668,18212.69494146525,5,49.65243113228326,470.5272252515553
1107,0x1e17,0,1,84.25,1,14566.404413639668,17970.841977458964,2,55.79669640947069,385.87027331415226
1108,0x1e18,0,1,84.5,1,14566.404413639668,20582.715307959068,4,49.13045909013013,332.56514656165484
1109,0x1e19,0,1,84.75,1,14566.404413639668,25153.25220179839,3,51.67386738604862,292.937675950273
1110,0x1e1e,0,3,95.75,0,2019.54460671697,14737.936581001382,1,42.725622624687794,407.18330560993934
1112,0x1e20,0,3,96.25,0,2019.54460671697,21300.832855385444,4,40.1629955568264,393.5419110157314
1113,0x1e21,0,3,96.5,0,1032.54460671697,20995.05601241781,4,65.60300427429186,243.38367692777533
1115,0x1e2a,0,0,98.75,0,104118.0,1191.2535825073387,2,31.12616622349261,265.8863135071824
1116,0x1e2b,0,0,0.0,0,192138.0,8346.6279055254,5,24.75007546379745,317.0852783642892
1119,0x1e2e,0,0,99.75,0,11674.91176278392,8521.7845469059,0,67.26330812080285,123.34903741381068
1120,0x1e2f,0,0,0.0,0,11674.91176278392,23252.484172378703,3,11.699689180399842,421.0355607945376
1121,0x1e30,0,0,100.25,0,16031.867644175882,3317.4268418591964,1,34.6116024500916,260.130945789351
1122,0x1e31,0,0,100.5,0,16031.867644175882,4983.277716869817,3,35.06961501305264,288.8935274634646
1123,0x1e36,1,9,20.5,1,40731.338364029405,38297.6,3,3.0493631086930826,528.8894249297488
1124,0x1e37,1,9,20.75,1,40731.338364029405,9804.724985244618,3,3.2844288663979992,275.91145940828045
1125,0x1e38,1,9,0.0,0,40731.338364029405,9402.878214320282,0,1.2295657067460255,374.59301349799193
1126,0x1e39,1,9,21.25,1,40731.338364029405,18601.9220103192,5,3.7370265887704672,330.6974384615568
1127,0x1e3a,1,9,21.5,1,40731.338364029405,19474.235759872987,5,3.971104529389623,329.8932977559459
1129,0x1e3c,0,9,22.0,1,40731.338364029405,14203.34392855327,4,10.588748900088934,377.0657549355764
1130,0x1e3d,1,9,22.25,0,40731.338364029405,18181.00922591977,1,4.320976284691714,394.16162367595615
1131,0x1e42,0,0,0.0,1,8941.583988021017,6664.388344621516,3,4.327532778457316,356.70124487939006
1132,0x1e43,0,0,47.0,1,8941.583988021017,4209.461814908493,2,38.04030296580175,193.77130222891657
1133,0x1e44,0,0,0.0,1,8941.583988021017,7055.954989557441,3,8.451374943686831,343.0558109375917
1134,0x1e45,0,0,0.0,1,8941.583988021017,6468.023036759448,4,13.79805657574779,312.2560383344125
1136,0x1e48,0,0,48.25,1,8941.583988021017,12449.934543095642,0,42.22823437067246,214.7960276869685
1137,0x1e4e,0,2,77.75,0,5452.558409080255,8885.519558540052,0,41.22230936460225,230.5810632614361
1138,0x1e4f,0,2,78.0,0,5452.558409080255,21988.727048078457,3,41.59999176748759,282.93130001077725
1139,0x1e50,0,2,78.25,0,5452.558409080255,9998.801403826354,4,39.10024121749438,253.93152569978884
1140,0x1e51,0,2,78.5,0,5452.558409080255,13011.31171893372,3,44.26443591073047,245.87912745328344
1141,0x1e52,0,2,0.0,0,5452.558409080255,21368.64064469093,4,3.392819261129012,472.3279317654976
1143,0x1e54,0,2,79.25,0,5452.558409080255,19059.72696243054,3,44.925229878977056,259.03766382964835
1145,0x1e5b,0,4,69.75,0,71870.29733846072,19154.647893901874,2,30.40941814733124,648.3606113044553
1146,0x1e5c,0,4,70.0,0,71870.29733846072,8996.053296343782,1,37.89034606356313,482.0140885715216
1147,0x1e5d,0,4,70.25,0,71870.29733846072,14665.060057406605,1,38.45252320993168,579.5794642640591
1148,0x1e5e,0,4,70.5,0,106324.94600769108,25661.55197513724,4,21.69433132299605,760.8794842722501
1150,0x1e60,0,4,71.0,0,71870.29733846072,18482.92525743961,4,37.05570543479537,460.6316090022093
1151,0x1e61,0,4,71.25,0,71870.29733846072,23992.35707298722,2,32.54226586244815,709.4128261991408
1152,0x1e66,0,4,63.5,0,7448.564418839808,17623.9744458647,4,34.11019571615228,414.95292108622937
1153,0x1e67,0,4,0.0,0,7448.564418839808,14897.132557475265,5,8.28574664113225,508.5143722375616
1154,0x1e68,0,4,64.0,0,7448.564418839808,4489.6368631044415,2,37.816692163832,328.1969566074834
1155,0x1e69,0,4,64.25,0,7448.564418839808,10611.704487530564,2,32.84154716184164,374.294212629298
1156,0x1e6a,0,4,64.5,0,7448.564418839808,11938.425760552744,2,38.01880256293484,349.407706523388
1157,0x1e6b,0,4,64.75,0,7448.564418839808,7084.713173146512,3,37.88686103399437,266.16314501121616
1158,0x1e6d,0,4,65.25,0,7448.564418839808,8711.130341325661,5,37.357219115894296,238.2417496224733
1159,0x1e72,0,2,63.75,0,55623.65877103599,10912.726073064485,2,48.46113734354898,538.596638418563
1160,0x1e73,0,2,0.0,0,55623.65877103599,21360.95349161877,4,11.568137105814904,849.3259762083435
1161,0x1e74,0,2,64.25,0,55623.65877103599,12827.74891846758,1,51.96819068460666,495.7807433544954
1163,0x1e76,0,2,0.0,0,55623.65877103599,10374.623411988854,4,6.479680574076222,308.5435090246449
1164,0x1e77,0,2,65.0,0,55623.65877103599,16732.108152573514,2,45.87638837659529,636.0443406847409
1165,0x1e78,0,2,65.25,0,55623.65877103599,23614.310299335066,4,44.74996713514553,515.7907778656028
1166,0x1e79,0,2,65.5,0,56610.65877103599,8312.615069181504,2,36.21448538948973,651.9786097591881
1168,0x1e7f,0,4,65.25,0,24064.2574606499,15194.097991447828,5,42.93515526080923,268.41751284563827
